Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
2006-10-18,48.248096,45.386581,44.813118,57.248306,56.388931,59.065678
2006-10-19,48.430965,46.039394,44.938290,57.186348,56.473644,59.382042
2006-10-20,48.421818,45.606888,45.032188,57.363342,56.719318,59.712189
2006-10-23,48.613823,45.753777,45.376419,58.089016,56.837902,59.891003
2006-10-24,48.330391,46.422905,45.392056,58.035904,56.651558,59.918510
2006-10-25,48.696110,46.439224,45.673702,57.841206,56.338100,60.441196
2006-10-26,48.824108,46.635082,45.955357,58.628819,56.634617,60.317410
2006-10-27,48.092667,46.471882,45.697174,58.115566,56.499058,60.014790
2006-10-30,48.549839,46.602436,45.728462,58.389893,56.177128,59.925396
2006-10-31,48.613823,46.651394,45.650230,58.195210,55.906017,60.042301
2006-11-01,48.184093,46.137306,45.485935,57.566875,55.533264,60.324284
2006-11-02,48.147537,46.324982,45.454647,57.363342,55.787411,59.987305
2006-11-03,48.065250,46.316818,45.360771,56.920845,55.550220,59.691559
2006-11-06,48.622963,46.945160,45.650230,57.752735,56.219482,59.595253
2006-11-07,48.906399,46.757477,45.642406,57.841206,56.541424,59.416420
2006-11-08,48.997829,46.724834,45.869286,58.133251,55.863659,60.042301
2006-11-09,49.125839,47.140995,45.587650,57.832367,54.474285,60.104202
2006-11-10,49.244701,46.741161,45.767582,58.000500,54.643715,60.386189
2006-11-13,49.774994,47.075714,45.603287,58.168659,54.736908,60.461857
2006-11-14,50.442444,47.010433,45.986629,58.743866,55.185913,60.620041
2006-11-15,50.533859,47.312366,46.174416,59.124424,55.482418,60.503113
2006-11-16,50.817303,46.961472,46.440411,59.292564,55.660339,60.571907
2006-11-17,50.607021,47.002281,46.549934,59.009357,55.855202,60.592525
2006-11-20,50.844749,47.671417,46.487343,59.089012,55.694221,60.592525
2006-11-21,50.844749,47.957005,46.409107,59.080166,55.643402,60.544388
2006-11-22,51.292747,48.601654,46.557758,59.354496,55.855202,60.743839
2006-11-24,51.164749,48.675098,46.456051,59.159809,55.617973,60.915760
2006-11-27,49.912151,47.875397,45.767582,58.177505,55.143555,60.283024
2006-11-28,50.076721,47.981491,45.939697,58.124401,55.312988,60.620041
2006-11-29,50.341873,48.626141,46.276123,58.584591,55.685757,61.493519
2006-11-30,50.488167,48.862789,46.369999,58.540329,55.914486,61.521004
2006-12-01,49.884701,48.511906,46.150944,58.434143,55.931435,61.775478
2006-12-04,50.652729,49.287113,46.659481,59.248299,55.787411,62.401356
2006-12-05,50.616165,49.401344,46.886349,59.673088,55.990746,62.614571
2006-12-06,50.479012,49.385029,46.956768,59.655392,56.109360,62.291302
2006-12-07,50.003567,49.556396,46.870697,59.496105,55.965336,62.016216
2006-12-08,50.058434,49.597198,46.792465,59.602283,56.109360,61.906166
2006-12-11,50.241299,49.482952,46.761181,59.947422,56.168644,62.119354
2006-12-12,49.957859,48.846470,46.745522,59.655392,56.050034,62.470139
2006-12-13,49.966999,49.001503,46.675098,59.938606,55.931435,62.697098
2006-12-14,50.552170,49.327904,46.761181,60.381054,56.134769,62.814011
2006-12-15,50.561306,49.564560,46.886349,60.257164,56.295723,62.703987
2006-12-18,50.232159,48.952549,46.745522,60.150982,56.253365,62.167515
2006-12-19,50.058434,49.327904,46.823769,60.142117,56.592262,62.511391
2006-12-20,50.134346,49.049252,46.905632,60.051510,56.638962,62.365406
2006-12-21,49.658783,48.383438,46.897770,59.864948,56.587997,62.130154
2006-12-22,49.366135,48.046410,46.756050,59.722847,56.248325,62.005585
2006-12-26,49.677082,48.556046,46.952866,59.900478,56.367203,62.365406
2006-12-27,49.997162,49.131451,47.189049,60.273598,56.613487,62.593727
2006-12-28,49.942280,48.901302,47.236282,60.140354,56.613487,62.358505
2006-12-29,49.795967,48.564266,46.984364,59.891613,56.316288,62.185497
2007-01-03,49.997162,48.145042,47.047344,60.264713,56.435158,62.399998
2007-01-04,50.820229,47.783363,47.165421,60.477936,57.038055,62.323875
2007-01-05,50.408707,47.413452,46.874146,60.060398,56.698399,61.223698
2007-01-08,50.591610,47.618961,47.039467,60.113689,56.868233,61.099133
2007-01-09,50.893387,47.528538,47.055214,60.424599,56.800289,61.168316
2007-01-10,51.350662,47.824459,47.385868,60.788815,56.859745,61.189072
2007-01-11,51.807938,48.350540,47.771633,61.543911,57.479633,61.292889
2007-01-12,52.018265,49.032814,47.622047,61.712719,57.768326,60.843128
2007-01-16,51.817066,48.975277,47.771633,62.023613,57.844765,60.974586
2007-01-17,51.195183,49.115013,47.795246,61.943676,58.243870,61.092213
2007-01-18,50.015453,48.835541,47.716526,62.192387,58.422184,60.974586
2007-01-19,50.198368,49.567123,47.834621,62.156857,58.447647,61.202915
2007-01-22,49.713661,49.147892,47.755890,61.766014,58.023079,61.182137
2007-01-23,49.722794,49.879475,47.873989,61.774887,57.768326,61.438187
2007-01-24,50.555023,50.487770,48.055061,62.192387,58.218384,61.839531
2007-01-25,50.033745,50.224716,47.685043,61.463970,57.717384,61.445103
2007-01-26,50.070316,50.306919,47.653545,61.197468,57.496609,61.472786
2007-01-29,50.189213,50.158962,47.755890,61.259651,57.573032,61.562737
2007-01-30,50.408707,50.438442,47.677177,61.384014,57.895714,61.784172
2007-01-31,50.600758,50.997410,48.007816,62.005859,58.082512,62.012512
2007-02-01,50.545872,51.449509,48.322727,62.139076,58.549568,62.483044
2007-02-02,50.600758,51.334431,48.409313,62.254593,58.498619,62.801327
2007-02-05,50.692200,51.096054,48.204632,62.201294,58.490101,63.424076
2007-02-06,50.536739,51.507065,48.196754,62.290127,58.354256,63.860004
2007-02-07,50.993980,51.490616,48.165264,62.592144,58.422184,63.949974
2007-02-08,51.021431,51.441288,47.897594,62.547745,58.447647,64.171410
2007-02-09,50.308094,51.202919,47.873989,61.899246,58.192905,64.136803
2007-02-12,50.079475,51.276894,47.834621,61.597221,57.997612,64.046829
2007-02-13,50.308094,52.304405,48.165264,62.112453,58.184406,64.545044
2007-02-14,50.975716,52.616776,48.362080,62.405613,58.473137,64.842583
2007-02-15,51.149467,52.855167,48.590405,62.663216,58.676933,64.524277
2007-02-16,51.003143,53.027767,48.684875,62.743195,58.490101,64.531219
2007-02-20,51.213486,53.142868,48.865944,63.249531,58.617496,64.814896
2007-02-21,51.149467,53.759357,48.676994,63.134048,58.405209,64.503525
2007-02-22,51.396381,53.652500,48.472313,62.938610,58.192905,64.634995
2007-02-23,51.286640,53.792236,48.464443,62.752052,58.057045,65.243904
2007-02-26,51.067162,54.005947,48.362080,62.343414,58.201405,66.669312
2007-02-27,48.780838,51.696114,46.787567,60.326900,56.647438,64.759529
2007-02-28,49.219810,51.975613,47.196938,60.522316,56.859745,64.814896
2007-03-01,48.982040,51.581047,47.173306,60.362427,56.545536,65.105530
2007-03-02,48.259563,50.635727,46.645828,59.776138,55.985100,64.116035
2007-03-05,47.884605,49.854816,46.244335,58.941113,55.662426,63.271847
2007-03-06,48.899727,50.939873,46.882015,59.927135,56.290810,64.081459
2007-03-07,48.634506,50.882332,46.756050,59.864948,56.171906,64.129890
2007-03-08,48.908878,51.507065,47.118202,60.273598,56.350246,64.192162
2007-03-09,48.854008,51.761887,47.267776,60.309120,56.528564,64.358192
2007-03-12,49.256397,52.090687,47.307140,60.415718,56.545536,64.980972
2007-03-13,48.259563,50.750797,46.480518,59.314190,55.730347,64.136803
2007-03-14,48.991184,51.161823,46.567101,59.234249,55.942638,64.448158
2007-03-15,48.927162,51.950947,46.921375,59.607353,56.019058,65.264671
2007-03-16,48.835720,51.457729,46.669445,59.482971,55.849232,64.856407
2007-03-19,49.201527,52.279743,46.992233,60.211395,56.443653,65.527603
2007-03-20,49.549053,52.633202,47.378014,60.646675,56.698399,66.427139
2007-03-21,50.390408,53.290825,47.873989,61.668266,57.386211,67.181366
2007-03-22,50.180069,53.274361,47.936966,61.561676,57.454151,67.250572
2007-03-23,50.024509,53.431808,48.020790,61.591896,57.298111,67.530396
2007-03-26,50.280735,53.778034,47.886349,61.574116,57.434547,67.836693
2007-03-27,49.933010,53.275211,47.577915,61.165401,57.033802,67.787971
2007-03-28,49.466343,52.821835,47.554176,60.605648,56.871780,67.781013
2007-03-29,49.338238,53.011429,47.688629,60.747791,56.820641,68.024643
2007-03-30,49.365688,52.961964,47.672810,60.685608,56.880302,67.600021
2007-04-02,49.374855,53.233994,47.957516,61.094337,57.178730,68.783417
2007-04-03,49.942165,53.728573,48.305492,61.840679,57.750027,68.839096
2007-04-04,50.198376,53.975857,48.447849,61.787380,58.099602,68.679024
2007-04-05,50.445419,54.041821,48.629742,62.062805,58.517395,68.853058
2007-04-09,50.390522,54.816666,48.590218,62.125019,58.517395,69.409935
2007-04-10,50.472870,54.462212,48.748383,62.222736,58.560040,69.681396
2007-04-11,50.033657,54.206673,48.526947,61.778488,58.525940,69.375114
2007-04-12,50.454567,54.651783,48.780014,62.116119,59.020454,69.117554
2007-04-13,50.582684,54.857880,48.795818,62.204987,59.753761,69.124527
2007-04-16,50.957836,55.566792,49.088444,62.711422,60.265324,69.611794
2007-04-17,51.149990,55.220592,49.333626,62.871357,60.504089,70.029488
2007-04-18,50.994434,54.866116,49.420612,62.720303,60.290916,70.182610
2007-04-19,51.021893,54.577614,49.246613,62.453762,60.563755,69.855431
2007-04-20,51.387909,55.212315,49.657864,63.013523,60.964497,70.468025
2007-04-23,51.204906,55.377178,49.689499,62.853592,60.862194,70.913528
2007-04-24,51.625816,55.187603,49.736942,62.773617,60.862194,71.268555
2007-04-25,52.202274,56.069614,49.942570,63.217880,61.083881,71.804565
2007-04-26,52.321232,55.797592,49.895126,63.031296,61.254383,71.386902
2007-04-27,52.431034,55.698673,49.800213,62.631435,61.109447,71.004036
2007-04-30,51.808804,54.676514,49.760677,61.751827,60.691677,70.335754
2007-05-01,51.991814,54.297344,49.468063,61.902855,60.904819,71.017944
2007-05-02,52.357845,55.171120,49.744862,62.515938,61.237362,71.449562
2007-05-03,52.641499,55.616241,49.634144,62.489300,61.339684,71.275528
2007-05-04,52.842796,55.847046,49.721130,62.587006,61.663685,71.317284
2007-05-07,52.861095,56.522980,49.681595,62.746979,61.910942,71.971634
2007-05-08,53.135609,56.588928,49.539246,62.631435,61.714867,71.623581
2007-05-09,53.172207,57.157692,49.681595,62.889111,61.817162,71.832420
2007-05-10,52.586586,56.102604,49.040989,62.196060,60.640491,71.038849
2007-05-11,53.419266,56.926899,49.222900,62.391567,61.083881,71.588768
2007-05-14,52.998348,56.605419,49.238720,62.204987,61.015663,71.825447
2007-05-15,52.595745,56.935127,49.309883,61.902855,60.862194,71.908997
2007-05-16,53.135609,57.034058,49.776501,62.356003,61.390831,72.326668
2007-05-17,52.925144,57.108261,49.729038,62.409344,61.152077,72.020363
2007-05-18,53.282001,57.602818,50.021652,63.075695,61.510201,72.472855
2007-05-21,53.501614,57.668785,50.053299,63.004639,61.569866,72.639908
2007-05-22,53.739521,57.413235,50.195641,63.102360,61.655155,72.375397
2007-05-23,53.236252,57.561604,50.084927,63.146790,61.740421,71.540031
2007-05-24,52.376141,56.597176,49.752769,62.675884,61.518742,69.674454
2007-05-25,52.833637,57.495674,49.926754,62.960209,61.604004,69.583946
2007-05-29,53.190495,57.322563,50.164001,62.986874,61.586937,70.071228
2007-05-30,53.638874,58.105648,50.519890,63.404469,61.510201,70.823051
2007-05-31,54.023186,58.352959,50.496174,63.599926,61.663685,70.997070
2007-06-01,54.014011,59.103085,50.606888,64.141930,61.851280,70.697731
2007-06-04,54.178738,59.012398,50.598980,64.310753,61.757465,70.600266
2007-06-05,54.123837,58.814564,50.338001,63.928688,61.518742,69.653564
2007-06-06,53.583977,57.957279,50.037464,63.306732,60.938942,68.679024
2007-06-07,52.687237,56.679619,49.238720,62.293839,59.941330,66.305237
2007-06-08,53.465015,57.635784,49.697403,62.755844,60.367661,67.098816
2007-06-11,53.391804,57.223640,49.736942,62.755844,60.325012,67.725319
2007-06-12,52.961754,56.555950,49.325699,62.080597,59.864594,66.820358
2007-06-13,53.538216,57.784176,49.879307,62.631435,60.359150,68.080338
2007-06-14,54.032337,58.295246,49.974186,62.933556,60.538174,68.351830
2007-06-15,54.544735,58.748619,50.140278,63.253418,60.904819,69.326385
2007-06-18,54.672852,58.756870,49.997944,63.137897,60.640491,68.741669
2007-06-19,54.718616,59.127811,49.816040,63.191219,60.717239,68.811264
2007-06-20,54.151276,58.344715,49.452240,62.977966,59.856068,67.203201
2007-06-21,54.718616,58.781605,49.752769,62.960209,60.043640,67.586105
2007-06-22,54.197041,58.575500,49.357346,62.631435,59.216557,66.632408
2007-06-25,53.876778,57.891342,49.167538,62.284920,59.054585,66.695045
2007-06-26,53.730373,56.968113,49.143822,61.778488,59.267738,66.486214
2007-06-27,54.471535,57.487434,49.642025,62.507034,59.813427,67.439888
2007-06-28,54.483452,57.760571,49.662720,62.542664,59.833992,67.348846
2007-06-29,54.510921,58.116436,49.567280,62.471478,59.551392,67.453903
2007-07-02,54.758202,59.068199,49.941105,62.907578,60.185081,68.735756
2007-07-03,55.188641,59.225452,50.004734,62.987682,60.253609,68.735756
2007-07-05,55.417599,59.432339,50.012691,63.308094,60.364933,68.609665
2007-07-06,55.719845,59.879307,50.132000,63.788727,60.322102,68.280472
2007-07-09,55.728992,60.135849,50.195621,63.637394,60.236469,68.609665
2007-07-10,55.316868,59.184097,49.591137,62.507042,59.637001,67.671074
2007-07-11,55.554981,59.746841,49.789993,62.685078,60.022381,68.112350
2007-07-12,56.791370,61.186954,50.593307,63.512794,60.998646,68.952873
2007-07-13,56.754745,61.898720,50.736462,63.744205,60.887318,69.856483
2007-07-16,56.837162,61.426960,50.696705,63.610714,60.938705,68.784782
2007-07-17,57.313400,61.857327,50.458084,63.557293,60.664650,68.756767
2007-07-18,56.873802,62.031143,50.267204,63.530594,60.484818,69.184021
2007-07-19,57.469093,62.246323,50.474003,63.628468,60.262177,70.535919
2007-07-20,57.066120,61.377300,49.853615,62.987682,59.748352,69.548271
2007-07-23,57.166859,61.393845,50.124043,63.085571,60.245029,69.730392
2007-07-24,56.479988,59.995152,49.559334,62.151054,59.577076,67.558983
2007-07-25,56.223541,59.308220,49.622971,61.981953,59.774025,67.530968
2007-07-26,55.646568,57.156364,48.787827,60.299793,58.806351,65.513664
2007-07-27,54.382713,56.005959,48.207195,59.400837,57.273457,64.203812
2007-07-30,54.987167,57.189487,48.549221,59.979370,57.932842,65.016342
2007-07-31,53.933945,56.974293,48.064037,59.285152,57.239204,64.827225
2007-08-01,54.538399,56.833591,48.541264,59.472061,57.735893,66.543320
2007-08-02,54.959690,56.833591,48.867363,60.014961,58.241150,66.823494
2007-08-03,53.604244,55.285919,48.239017,58.688816,57.504692,64.673111
2007-08-06,54.190380,55.385246,49.344582,59.489830,58.558002,66.228111
2007-08-07,54.162899,55.914913,49.726364,59.988281,58.814911,67.699074
2007-08-08,55.225288,57.263969,50.116085,60.718086,59.285908,68.364525
2007-08-09,53.805729,55.567314,48.986671,59.205029,57.984241,66.816498
2007-08-10,53.933945,55.352139,49.145744,58.768925,57.735893,66.480301
2007-08-13,54.144585,55.517647,48.883266,59.142727,57.958542,66.571320
2007-08-14,53.256218,54.433460,48.382187,57.674171,57.521809,65.401566
2007-08-15,52.303753,52.554729,47.634537,56.926544,57.282032,64.582069
2007-08-16,51.836662,51.801594,47.690216,57.086761,57.119305,64.371910
2007-08-17,52.889874,52.935448,48.541264,57.718678,57.633129,65.786842
2007-08-20,52.825768,53.713406,48.565128,57.772091,57.675945,65.709793
2007-08-21,53.164642,53.969986,48.493526,58.323906,57.735893,66.200081
2007-08-22,53.741608,55.765965,48.843510,59.231735,58.206902,66.788467
2007-08-23,53.833202,55.393520,48.803738,58.982533,58.343914,66.900581
2007-08-24,54.565876,56.320461,49.185505,59.739079,58.866276,67.481941
2007-08-27,54.300282,56.105286,48.915096,59.391945,58.583687,65.499657
2007-08-28,53.109692,54.524494,48.048119,58.208206,57.890038,64.575035
2007-08-29,54.575024,55.641804,48.700329,59.516541,58.386742,66.137054
2007-08-30,54.758202,55.799053,48.485588,59.222836,58.412434,65.681770
2007-08-31,55.472549,56.519100,49.074158,59.970467,58.737820,65.982948
2007-09-04,56.287659,57.222572,49.304810,60.184055,59.285908,67.215767
2007-09-05,55.912163,56.767384,48.835552,59.454250,59.003284,66.508270
2007-09-06,55.985435,57.396393,49.066204,59.578873,59.414379,67.180740
2007-09-07,54.968838,56.204590,48.429901,58.466297,58.712158,66.207092
2007-09-10,54.968838,55.608711,48.541264,58.181519,58.669312,66.284149
2007-09-11,55.646568,56.361855,49.074158,59.027016,59.260216,66.991608
2007-09-12,55.234440,56.312202,49.288918,58.849026,59.559944,67.187752
2007-09-13,55.298550,56.966007,49.432083,59.525452,59.696960,67.250778
2007-09-14,55.097069,57.553654,49.599094,59.623348,59.645588,67.530968
2007-09-17,54.913883,57.412945,49.455921,59.213924,59.183140,67.201744
2007-09-18,55.930470,59.763409,50.322880,61.011822,60.202229,68.441559
2007-09-19,56.186916,60.500011,50.648979,61.154198,60.673210,69.492256
2007-09-20,56.196075,60.475182,50.362644,60.451080,60.382042,68.896858
2007-09-21,56.644829,60.764847,50.466042,60.459991,60.570446,69.177048
2007-09-24,56.782211,60.607616,50.338799,60.112885,60.638954,69.121025
2007-09-25,57.384186,60.576893,50.253319,59.768368,60.623508,69.061073
2007-09-26,57.448326,61.374062,50.740597,60.169979,60.932598,69.512154
2007-09-27,57.622398,62.021790,50.924320,60.357410,61.027046,69.216156
2007-09-28,57.539944,61.573345,51.084091,60.410954,60.778042,68.292870
2007-10-01,58.300423,62.478470,51.499462,60.687630,61.353271,69.307762
2007-10-02,58.401207,62.129730,51.475494,60.892879,61.207352,69.230247
2007-10-03,57.823978,61.257813,51.235855,61.035679,61.404778,69.145668
2007-10-04,57.704849,61.398983,51.219883,60.910748,61.610863,69.723579
2007-10-05,58.492844,62.337318,51.539398,61.963848,62.143169,70.083031
2007-10-08,58.877659,62.154633,51.395615,61.776405,61.859852,69.984360
2007-10-09,59.225826,63.433422,51.595314,61.945988,62.125999,70.844177
2007-10-10,59.418224,63.466625,51.667225,61.981697,62.108845,70.477669
2007-10-11,58.758533,63.092949,51.459522,61.731800,61.859852,70.787804
2007-10-12,59.409081,63.690845,51.755089,61.919212,62.083076,70.956955
2007-10-15,58.941811,63.391907,51.387630,61.124924,61.645214,70.174644
2007-10-16,58.758533,62.652851,51.323730,60.794720,61.104305,70.005508
2007-10-17,59.592342,62.345623,51.371651,60.928566,61.190155,70.019585
2007-10-18,59.628983,63.217537,51.443542,60.509136,61.155830,69.836342
2007-10-19,58.172142,61.664696,50.620770,59.081169,60.434620,68.229462
2007-10-22,58.895985,61.149849,51.052128,59.679150,60.331581,68.645279
2007-10-23,59.519028,62.445255,51.203911,59.813004,61.112862,68.624138
2007-10-24,58.969288,62.702667,51.331715,59.750538,60.863914,68.849640
2007-10-25,59.070068,63.317181,51.523411,59.500626,61.207352,70.238060
2007-10-26,60.013771,64.546143,51.850929,59.937946,61.215916,71.281151
